Country Name,year,Country Code,Income Level,AccessElec,AgriGrowth,EI,GDPgrowth,IndGrowth,PM2.5,REC,ServGrowth,GDPgrowth_lag1,GDPgrowth_lag2,GDPgrowth_lag3,AgriGrowth_lag1,AgriGrowth_lag2,AgriGrowth_lag3,IndGrowth_lag1,IndGrowth_lag2,IndGrowth_lag3,ServGrowth_lag1,ServGrowth_lag2,ServGrowth_lag3,REC_lag1,REC_lag2,REC_lag3,EI_lag1,EI_lag2,EI_lag3,AccessElec_lag1,AccessElec_lag2,AccessElec_lag3,PM2.5_lag1,PM2.5_lag2,PM2.5_lag3,D_GDPgrowth,D_AgriGrowth,D_IndGrowth,D_ServGrowth,D_REC,D_EI,D_AccessElec,D_PM2.5
Afghanistan,2014,AFG,Low income,89.5,-0.10070510676627,2.22,2.72454336219565,2.76578053402486,77.1437275538632,19.1,4.53015392983139,5.60074465863221,8.954506404166521,0.426354776777345,0.0052674137791939,15.01506889952663,-7.59232353439185,5.06099068169274,6.3940710078319,9.8076704185067,7.82655196497619,12.228073349847753,9.79068588046582,16.9,15.4,12.6,2.44,2.6,3.25,68.0,69.1,43.2,73.1318159038053,70.9223165078033,61.8170559083924,-2.8762012964365598,-0.1059725205454639,-2.29521014766788,-3.2963980351448,2.200000000000003,-0.21999999999999975,21.5,4.011911650057897
Afghanistan,2015,AFG,Low income,71.5,-5.65721785186237,2.35,1.45131466066431,4.17112134442286,73.4908176326415,17.7,2.13510778282216,2.72454336219565,5.60074465863221,8.954506404166521,-0.10070510676627,0.0052674137791939,15.01506889952663,2.76578053402486,5.06099068169274,6.3940710078319,4.53015392983139,7.82655196497619,12.228073349847753,19.1,16.9,15.4,2.22,2.44,2.6,89.5,68.0,69.1,77.1437275538632,73.1318159038053,70.9223165078033,-1.2732287015313402,-5.5565127450961,1.4053408103980005,-2.39504614700923,-1.4000000000000021,0.1299999999999999,-18.0,-3.652909921221706
Afghanistan,2016,AFG,Low income,97.7,5.97175186192254,2.21,2.26031420279821,-0.765914428667429,72.7659101386992,20.2,1.97948271204346,1.45131466066431,2.72454336219565,5.60074465863221,-5.65721785186237,-0.10070510676627,0.0052674137791939,4.17112134442286,2.76578053402486,5.06099068169274,2.13510778282216,4.53015392983139,7.82655196497619,17.7,19.1,16.9,2.35,2.22,2.44,71.5,89.5,68.0,73.4908176326415,77.1437275538632,73.1318159038053,0.8089995421339,11.62896971378491,-4.937035773090289,-0.15562507077870014,2.5,-0.14000000000000012,26.200000000000003,-0.7249074939422968
Afghanistan,2017,AFG,Low income,97.7,6.41105900151825,2.27,2.6470032027451,9.20679243694582,65.8623470043896,19.5,-0.682546329105719,2.26031420279821,1.45131466066431,2.72454336219565,5.97175186192254,-5.65721785186237,-0.10070510676627,-0.765914428667429,4.17112134442286,2.76578053402486,1.97948271204346,2.13510778282216,4.53015392983139,20.2,17.7,19.1,2.21,2.35,2.22,97.7,71.5,89.5,72.7659101386992,73.4908176326415,77.1437275538632,0.3866889999468901,0.43930713959571044,9.97270686561325,-2.6620290411491787,-0.6999999999999993,0.06000000000000005,0.0,-6.903563134309593
Afghanistan,2018,AFG,Low income,93.4,-4.41531136727946,2.4,1.18922812944517,11.0746416445024,67.2271774798558,18.3,1.93817131049055,2.6470032027451,2.26031420279821,1.45131466066431,6.41105900151825,5.97175186192254,-5.65721785186237,9.20679243694582,-0.765914428667429,4.17112134442286,-0.682546329105719,1.97948271204346,2.13510778282216,19.5,20.2,17.7,2.27,2.21,2.35,97.7,97.7,71.5,65.8623470043896,72.7659101386992,73.4908176326415,-1.45777507329993,-10.826370368797711,1.8678492075565796,2.6207176395962692,-1.1999999999999993,0.1299999999999999,-4.299999999999997,1.3648304754661922
Afghanistan,2019,AFG,Low income,97.7,12.547027017660412,2.37,3.91160341625552,4.84886805836136,58.3308722306744,18.9,-1.2129363222137637,1.18922812944517,2.6470032027451,2.26031420279821,-4.41531136727946,6.41105900151825,5.97175186192254,11.0746416445024,9.20679243694582,-0.765914428667429,1.93817131049055,-0.682546329105719,1.97948271204346,18.3,19.5,20.2,2.4,2.27,2.21,93.4,97.7,97.7,67.2271774798558,65.8623470043896,72.7659101386992,2.72237528681035,16.962338384939873,-6.22577358614104,-3.1511076327043135,0.5999999999999979,-0.029999999999999805,4.299999999999997,-8.896305249181395
Afghanistan,2020,AFG,Low income,97.7,5.9423403878575,2.54,-2.35110067203466,-4.63025314891763,46.0870936659706,18.2,-5.91675160405936,3.91160341625552,1.18922812944517,2.6470032027451,12.547027017660412,-4.41531136727946,6.41105900151825,4.84886805836136,11.0746416445024,9.20679243694582,-1.2129363222137637,1.93817131049055,-0.682546329105719,18.9,18.3,19.5,2.37,2.4,2.27,97.7,93.4,97.7,58.3308722306744,67.2271774798558,65.8623470043896,-6.26270408829018,-6.604686629802912,-9.47912120727899,-4.703815281845596,-0.6999999999999993,0.16999999999999993,0.0,-12.243778564703803
Afghanistan,2021,AFG,Low income,97.7,-9.7806339651292,2.94,-1.2458085814393396,-6.703816210336908,,20.0,-2.2618188941503656,-2.35110067203466,3.91160341625552,1.18922812944517,5.9423403878575,12.547027017660412,-4.41531136727946,-4.63025314891763,4.84886805836136,11.0746416445024,-5.91675160405936,-1.2129363222137637,1.93817131049055,18.2,18.9,18.3,2.54,2.37,2.4,97.7,97.7,93.4,46.0870936659706,58.3308722306744,67.2271774798558,1.1052920905953205,-15.7229743529867,-2.0735630614192777,3.6549327099089948,1.8000000000000007,0.3999999999999999,0.0,
Afghanistan,2022,AFG,Low income,85.3,-6.56407790334215,,-1.647109890288302,-5.72521962070655,,20.0,-1.75871852526786,-1.2458085814393396,-2.35110067203466,3.91160341625552,-9.7806339651292,5.9423403878575,12.547027017660412,-6.703816210336908,-4.63025314891763,4.84886805836136,-2.2618188941503656,-5.91675160405936,-1.2129363222137637,20.0,18.2,18.9,2.94,2.54,2.37,97.7,97.7,97.7,,46.0870936659706,58.3308722306744,-0.4013013088489623,3.21655606178705,0.9785965896303574,0.5031003688825055,0.0,,-12.400000000000006,
Afghanistan,2023,AFG,Low income,,2.06082373691885,,2.71088679128353,2.61867777133449,,,2.34243636016174,-1.647109890288302,-1.2458085814393396,-2.35110067203466,-6.56407790334215,-9.7806339651292,5.9423403878575,-5.72521962070655,-6.703816210336908,-4.63025314891763,-1.75871852526786,-2.2618188941503656,-5.91675160405936,20.0,20.0,18.2,,2.94,2.54,85.3,97.7,97.7,,,46.0870936659706,4.357996681571832,8.624901640261,8.34389739204104,4.1011548854296,,,,
Albania,1990,ALB,Upper middle income,100.0,,,-5.407137509247926,,22.9615792759282,25.5,,9.83654897187228,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Albania,1991,ALB,Upper middle income,100.0,,,-11.69574567540294,,22.7031104857198,33.0,,-5.407137509247926,9.83654897187228,,,,,,,,,,,25.5,,,,,,100.0,,,22.9615792759282,,,-6.288608166155013,,,,7.5,,0.0,-0.25846879020840063
Albania,1992,ALB,Upper middle income,100.0,,,-7.18711091500037,,22.4828963984711,46.8,,-11.69574567540294,-5.407137509247926,9.83654897187228,,,,,,,,,,33.0,25.5,,,,,100.0,100.0,,22.7031104857198,22.9615792759282,,4.508634760402569,,,,13.799999999999997,,0.0,-0.2202140872486993
Albania,1993,ALB,Upper middle income,100.0,,,9.5594116849315,,22.2971318768254,51.1,,-7.18711091500037,-11.69574567540294,-5.407137509247926,,,,,,,,,,46.8,33.0,25.5,,,,100.0,100.0,100.0,22.4828963984711,22.7031104857198,22.9615792759282,16.746522599931872,,,,4.300000000000004,,0.0,-0.18576452164570156
Albania,1994,ALB,Upper middle income,100.0,,,8.30286659699671,,22.1420117834263,51.4,,9.5594116849315,-7.18711091500037,-11.69574567540294,,,,,,,,,,51.1,46.8,33.0,,,,100.0,100.0,100.0,22.2971318768254,22.4828963984711,22.7031104857198,-1.256545087934791,,,,0.29999999999999716,,0.0,-0.15512009339909838
Albania,1995,ALB,Upper middle income,100.0,,,9.902604689153202,,22.0137309809171,50.6,,8.30286659699671,9.5594116849315,-7.18711091500037,,,,,,,,,,51.4,51.1,46.8,,,,100.0,100.0,100.0,22.1420117834263,22.2971318768254,22.4828963984711,1.5997380921564925,,,,-0.7999999999999972,,0.0,-0.12828080250920237
Albania,1996,ALB,Upper middle income,100.0,,,9.09999943646361,,21.9518831290172,51.6,,9.902604689153202,8.30286659699671,9.5594116849315,,,,,,,,,,50.6,51.4,51.1,,,,100.0,100.0,100.0,22.0137309809171,22.1420117834263,22.2971318768254,-0.8026052526895917,,,,1.0,,0.0,-0.06184785189989839
Albania,1997,ALB,Upper middle income,100.0,-8.740966034427249,,-2.6428599962511554,-4.264673326121995,21.9776011720555,55.9,-2.314046943442378,9.09999943646361,9.902604689153202,8.30286659699671,,,,,,,,,,51.6,50.6,51.4,,,,100.0,100.0,100.0,21.9518831290172,22.0137309809171,22.1420117834263,-11.742859432714766,,,,4.299999999999997,,0.0,0.0257180430382995
Albania,1998,ALB,Upper middle income,100.0,6.23379360964935,,8.82942375839806,13.994414813648312,22.0593888995897,49.9,6.25093614863412,-2.6428599962511554,9.09999943646361,9.902604689153202,-8.740966034427249,,,-4.264673326121995,,,-2.314046943442378,,,55.9,51.6,50.6,,,,100.0,100.0,100.0,21.9776011720555,21.9518831290172,22.0137309809171,11.472283754649215,14.974759644076599,18.259088139770306,8.564983092076499,-6.0,,0.0,0.0817877275341985
Albania,1999,ALB,Upper middle income,100.0,5.39532951334567,,10.49419644915202,15.461949655899424,22.1657501011774,42.6,9.93128633060966,8.82942375839806,-2.6428599962511554,9.09999943646361,6.23379360964935,-8.740966034427249,,13.994414813648312,-4.264673326121995,,6.25093614863412,-2.314046943442378,,49.9,55.9,51.6,,,,100.0,100.0,100.0,22.0593888995897,21.9776011720555,21.9518831290172,1.66477269075396,-0.8384640963036798,1.467534842251112,3.68035018197554,-7.299999999999997,,0.0,0.10636120158770268
Albania,2000,ALB,Upper middle income,99.4,6.69542676815271,4.03,6.94621659244254,20.361472490710792,22.2651885663762,41.4,-1.37230267151777,10.49419644915202,8.82942375839806,-2.6428599962511554,5.39532951334567,6.23379360964935,-8.740966034427249,15.461949655899424,13.994414813648312,-4.264673326121995,9.93128633060966,6.25093614863412,-2.314046943442378,42.6,49.9,55.9,,,,100.0,100.0,100.0,22.1657501011774,22.0593888995897,21.9776011720555,-3.547979856709479,1.3000972548070395,4.899522834811368,-11.303589002127431,-1.2000000000000028,,-0.5999999999999943,0.09943846519879784
Albania,2001,ALB,Upper middle income,99.4,2.69306837937616,3.79,8.29331263121023,13.885218641107905,22.3660062096811,39.0,7.62004267989616,6.94621659244254,10.49419644915202,8.82942375839806,6.69542676815271,5.39532951334567,6.23379360964935,20.361472490710792,15.461949655899424,13.994414813648312,-1.37230267151777,9.93128633060966,6.25093614863412,41.4,42.6,49.9,4.03,,,99.4,100.0,100.0,22.2651885663762,22.1657501011774,22.0593888995897,1.3470960387676891,-4.00235838877655,-6.476253849602887,8.99234535141393,-2.3999999999999986,-0.2400000000000002,0.0,0.10081764330490017
Albania,2002,ALB,Upper middle income,99.4,2.04775220207709,4.0,4.53652416035675,6.74450887904325,22.4827851202514,35.8,4.19774829902771,8.29331263121023,6.94621659244254,10.49419644915202,2.69306837937616,6.69542676815271,5.39532951334567,13.885218641107905,20.361472490710792,15.461949655899424,7.62004267989616,-1.37230267151777,9.93128633060966,39.0,41.4,42.6,3.79,4.03,,99.4,99.4,100.0,22.3660062096811,22.2651885663762,22.1657501011774,-3.756788470853479,-0.6453161772990699,-7.140709762064654,-3.4222943808684496,-3.200000000000003,0.20999999999999996,0.0,0.1167789105703001
Albania,2003,ALB,Upper middle income,99.4,2.94358260578622,3.71,5.52863746491788,12.7141773112148,22.5934493496412,33.7,1.20372830091262,4.53652416035675,8.29331263121023,6.94621659244254,2.04775220207709,2.69306837937616,6.69542676815271,6.74450887904325,13.885218641107905,20.361472490710792,4.19774829902771,7.62004267989616,-1.37230267151777,35.8,39.0,41.4,4.0,3.79,4.03,99.4,99.4,99.4,22.4827851202514,22.3660062096811,22.2651885663762,0.9921133045611299,0.8958304037091298,5.9696684321715505,-2.99401999811509,-2.0999999999999943,-0.29000000000000004,0.0,0.11066422938980125
Albania,2004,ALB,Upper middle income,99.4,6.30794530236356,3.86,5.51466791097914,7.20217872233124,22.6759229494045,35.8,4.879422649893,5.52863746491788,4.53652416035675,8.29331263121023,2.94358260578622,2.04775220207709,2.69306837937616,12.7141773112148,6.74450887904325,13.885218641107905,1.20372830091262,4.19774829902771,7.62004267989616,33.7,35.8,39.0,3.71,4.0,3.79,99.4,99.4,99.4,22.5934493496412,22.4827851202514,22.3660062096811,-0.013969553938739665,3.36436269657734,-5.511998588883561,3.6756943489803797,2.0999999999999943,0.1499999999999999,0.0,0.0824735997633006
Albania,2005,ALB,Upper middle income,99.4,0.678565773095102,3.66,5.52642424695465,6.00394619569731,22.7081299710953,36.8,6.9516741565085,5.51466791097914,5.52863746491788,4.53652416035675,6.30794530236356,2.94358260578622,2.04775220207709,7.20217872233124,12.7141773112148,6.74450887904325,4.879422649893,1.20372830091262,4.19774829902771,35.8,33.7,35.8,3.86,3.71,4.0,99.4,99.4,99.4,22.6759229494045,22.5934493496412,22.4827851202514,0.011756335975509735,-5.6293795292684585,-1.1982325266339302,2.0722515066155003,1.0,-0.19999999999999973,0.0,0.03220702169079814
Albania,2006,ALB,Upper middle income,99.4,3.11850449478889,3.38,5.90265903591924,9.20291329507195,22.5109695957413,31.6,5.12863706594658,5.52642424695465,5.51466791097914,5.52863746491788,0.678565773095102,6.30794530236356,2.94358260578622,6.00394619569731,7.20217872233124,12.7141773112148,6.9516741565085,4.879422649893,1.20372830091262,36.8,35.8,33.7,3.66,3.86,3.71,99.4,99.4,99.4,22.7081299710953,22.6759229494045,22.5934493496412,0.37623478896458984,2.439938721693788,3.1989670993746397,-1.82303709056192,-5.199999999999996,-0.28000000000000025,0.0,-0.19716037535399877
Albania,2007,ALB,Upper middle income,99.4,2.71632578723376,3.04,5.98325951855567,4.58274474222738,22.0412299650015,32.0,7.87454849780096,5.90265903591924,5.52642424695465,5.51466791097914,3.11850449478889,0.678565773095102,6.30794530236356,9.20291329507195,6.00394619569731,7.20217872233124,5.12863706594658,6.9516741565085,4.879422649893,31.6,36.8,35.8,3.38,3.66,3.86,99.4,99.4,99.4,22.5109695957413,22.7081299710953,22.6759229494045,0.08060048263642994,-0.4021787075551302,-4.62016855284457,2.7459114318543802,0.3999999999999986,-0.33999999999999986,0.0,-0.4697396307398023
Albania,2008,ALB,Upper middle income,100.0,7.07148162165561,2.94,7.50004143020151,6.9461474225045,21.4806685713767,35.8,5.33305491082403,5.98325951855567,5.90265903591924,5.52642424695465,2.71632578723376,3.11850449478889,0.678565773095102,4.58274474222738,9.20291329507195,6.00394619569731,7.87454849780096,5.12863706594658,6.9516741565085,32.0,31.6,36.8,3.04,3.38,3.66,99.4,99.4,99.4,22.0412299650015,22.5109695957413,22.7081299710953,1.5167819116458405,4.355155834421851,2.3634026802771197,-2.54149358697693,3.799999999999997,-0.10000000000000009,0.5999999999999943,-0.5605613936247984
Albania,2009,ALB,Upper middle income,99.6,1.90487706489877,2.91,3.35428934987461,1.86202001364686,21.0110429073679,37.1,5.41721094503225,7.50004143020151,5.98325951855567,5.90265903591924,7.07148162165561,2.71632578723376,3.11850449478889,6.9461474225045,4.58274474222738,9.20291329507195,5.33305491082403,7.87454849780096,5.12863706594658,35.8,32.0,31.6,2.94,3.04,3.38,100.0,99.4,99.4,21.4806685713767,22.0412299650015,22.5109695957413,-4.145752080326901,-5.16660455675684,-5.08412740885764,0.08415603420821949,1.3000000000000043,-0.029999999999999805,-0.4000000000000057,-0.4696256640087988
Albania,2010,ALB,Upper middle income,99.6,7.65002576326386,2.78,3.70693815255319,3.39983816194058,20.8141104654758,37.0,2.49363426511474,3.35428934987461,7.50004143020151,5.98325951855567,1.90487706489877,7.07148162165561,2.71632578723376,1.86202001364686,6.9461474225045,4.58274474222738,5.41721094503225,5.33305491082403,7.87454849780096,37.1,35.8,32.0,2.91,2.94,3.04,99.6,100.0,99.4,21.0110429073679,21.4806685713767,22.0412299650015,0.35264880267858034,5.745148698365091,1.5378181482937199,-2.9235766799175096,-0.10000000000000142,-0.13000000000000034,0.0,-0.1969324418921019
Albania,2011,ALB,Upper middle income,99.7,4.77292229175745,2.83,2.54540614450104,2.26437554991978,22.7999042481871,35.8,3.03447846218398,3.70693815255319,3.35428934987461,7.50004143020151,7.65002576326386,1.90487706489877,7.07148162165561,3.39983816194058,1.86202001364686,6.9461474225045,2.49363426511474,5.41721094503225,5.33305491082403,37.0,37.1,35.8,2.78,2.91,2.94,99.6,99.6,100.0,20.8141104654758,21.0110429073679,21.4806685713767,-1.1615320080521503,-2.8771034715064108,-1.1354626120207998,0.5408441970692399,-1.2000000000000028,0.050000000000000266,0.10000000000000853,1.9857937827113012
Albania,2012,ALB,Upper middle income,99.9,5.3926820974817,2.51,1.4172427999078,-6.14066215173217,20.9627204112539,39.9,3.20981777344653,2.54540614450104,3.70693815255319,3.35428934987461,4.77292229175745,7.65002576326386,1.90487706489877,2.26437554991978,3.39983816194058,1.86202001364686,3.03447846218398,2.49363426511474,5.41721094503225,35.8,37.0,37.1,2.83,2.78,2.91,99.7,99.6,99.6,22.7999042481871,20.8141104654758,21.0110429073679,-1.1281633445932397,0.6197598057242502,-8.405037701651949,0.1753393112625501,4.100000000000001,-0.3200000000000003,0.20000000000000284,-1.8371838369331996
Albania,2013,ALB,Upper middle income,99.9,1.13502791202347,2.89,1.00201754071108,2.71720448128706,19.4075322522058,41.1,0.314773496596771,1.4172427999078,2.54540614450104,3.70693815255319,5.3926820974817,4.77292229175745,7.65002576326386,-6.14066215173217,2.26437554991978,3.39983816194058,3.20981777344653,3.03447846218398,2.49363426511474,39.9,35.8,37.0,2.51,2.83,2.78,99.9,99.7,99.6,20.9627204112539,22.7999042481871,20.8141104654758,-0.41522525919672004,-4.25765418545823,8.85786663301923,-2.895044276849759,1.2000000000000028,0.38000000000000034,0.0,-1.5551881590481003
Albania,2014,ALB,Upper middle income,100.0,1.96183844726158,2.86,1.77444885260394,-3.31855847062698,19.3679442180935,38.6,5.02343004509889,1.00201754071108,1.4172427999078,2.54540614450104,1.13502791202347,5.3926820974817,4.77292229175745,2.71720448128706,-6.14066215173217,2.26437554991978,0.314773496596771,3.20981777344653,3.03447846218398,41.1,39.9,35.8,2.89,2.51,2.83,99.9,99.9,99.7,19.4075322522058,20.9627204112539,22.7999042481871,0.7724313118928599,0.8268105352381099,-6.03576295191404,4.70865654850212,-2.5,-0.03000000000000025,0.09999999999999432,-0.039588034112302495
Albania,2015,ALB,Upper middle income,100.0,0.767592593421867,2.62,2.21872637517804,2.57202261699526,19.121557306579,38.5,2.79334506333288,1.77444885260394,1.00201754071108,1.4172427999078,1.96183844726158,1.13502791202347,5.3926820974817,-3.31855847062698,2.71720448128706,-6.14066215173217,5.02343004509889,0.314773496596771,3.20981777344653,38.6,41.1,39.9,2.86,2.89,2.51,100.0,99.9,99.9,19.3679442180935,19.4075322522058,20.9627204112539,0.4442775225741,-1.194245853839713,5.890581087622239,-2.2300849817660104,-0.10000000000000142,-0.23999999999999977,0.0,-0.24638691151449876
Albania,2016,ALB,Upper middle income,99.9,2.04752051403811,2.61,3.31498068384137,1.89647552363607,17.602163992984,39.4,4.28749392029822,2.21872637517804,1.77444885260394,1.00201754071108,0.767592593421867,1.96183844726158,1.13502791202347,2.57202261699526,-3.31855847062698,2.71720448128706,2.79334506333288,5.02343004509889,0.314773496596771,38.5,38.6,41.1,2.62,2.86,2.89,100.0,100.0,99.9,19.121557306579,19.3679442180935,19.4075322522058,1.09625430866333,1.2799279206162428,-0.6755470933591898,1.4941488569653405,0.8999999999999986,-0.010000000000000231,-0.09999999999999432,-1.5193933135949997
Albania,2017,ALB,Upper middle income,99.9,0.837116541882182,2.64,3.80259872019053,1.79485713219346,18.5552438171978,36.9,6.0240375682184,3.31498068384137,2.21872637517804,1.77444885260394,2.04752051403811,0.767592593421867,1.96183844726158,1.89647552363607,2.57202261699526,-3.31855847062698,4.28749392029822,2.79334506333288,5.02343004509889,39.4,38.5,38.6,2.61,2.62,2.86,99.9,100.0,100.0,17.602163992984,19.121557306579,19.3679442180935,0.48761803634916,-1.2104039721559279,-0.10161839144260987,1.73654364792018,-2.5,0.03000000000000025,0.0,0.9530798242137983
